gene,mean_D14,mean_Sham,effect_D14_vs_Sham,log2fc_proxy_D14_vs_Sham,pvalue_D14_vs_Sham
AC121795.1,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Exd1,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Prdx6b,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm2059,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Rpl7a-ps10,0.0005426390410059133,0.0011135745417425714,-0.000570935500736658,-1.035772135033878,0.5735312329007901
Fabp5,0.000978741302552704,0.0015496943550306,-0.0005709530524778961,-0.6624415905309969,0.6721824916894674
1110003F10Rik,0.0,0.000571083589700358,-0.000571083589700358,-9.160082150826378,0.17566983857909604
Gm7558,0.0005992124323157266,0.0011705174325455767,-0.00057130500022985,-0.964833314935315,0.5636644865623002
Nr6a1,0.0011296725709500385,0.0017010123482318349,-0.0005713397772817964,-0.5900603010866334,0.730802431015097
Zcchc18,0.000277475377785957,0.0008488373564503013,-0.0005713619786643443,-1.6096369887373094,0.4025178145499674
Gm43201,0.0,0.0005714414413705476,-0.0005714414413705476,-9.1609843081978,0.36321746764912277
Wwc1,0.0,0.0005728429222906761,-0.0005728429222906761,-9.164512072590187,0.3632174676491229
Slc19a2,0.001231983646510423,0.0018051101585751256,-0.0005731265120647027,-0.5507322236982162,0.6938980434461193
Gm3145,0.0,0.0005740920198375562,-0.0005740920198375562,-9.167649008338909,0.1757591134184648
Anxa9,0.0,0.0005750534445171795,-0.0005750534445171795,-9.170058856586481,0.3632174676491226
Gpr165,0.0,0.0005753672310564319,-0.0005753672310564319,-9.170844504232102,0.3632174676491229
Camk4,0.0,0.0005770924890063267,-0.0005770924890063267,-9.175156517719,0.1747304023570813
Haus3,0.008181597060732926,0.008759224254661073,-0.0005776271939281468,-0.09840899172361213,0.8688862025492469
Gm43372,0.0,0.0005784367886078454,-0.0005784367886078454,-9.178507474412726,0.1747472736611302
B230398E01Rik,0.0,0.0005795147690411928,-0.0005795147690411928,-9.181188961346951,0.17476276235541888
Xlr3b,0.0,0.0005795696283445402,-0.0005795696283445402,-9.181325291221201,0.17519481149687915
Gm42595,0.0,0.000579983151261902,-0.000579983151261902,-9.182352515292033,0.3632174676491229
Prdm1,0.003935254845601705,0.0045163550680006595,-0.0005811002223989545,-0.19865468695974872,0.8144322348490007
Fam221a,0.0,0.0005811888623350831,-0.0005811888623350831,-9.18534342977192,0.17479022405340192
Hsdl1,0.00877480697029626,0.0093562588097303,-0.0005814518394340398,-0.09255416401794213,0.8854120500744145
Zfp991,0.0016610286896052134,0.002242967420768156,-0.0005819387311629424,-0.4331064443730574,0.6867323374422006
Arhgef10l,0.0,0.0005820583262821162,-0.0005820583262821162,-9.187496400522958,0.3632174676491229
Gm30122,0.0,0.000582323944300896,-0.000582323944300896,-9.188153484936453,0.1748111700307414
Gm14115,0.0008159746981761731,0.0013985853795299762,-0.000582610681353803,-0.7766361952605275,0.5286540797631968
Ccdc57,0.00026825865454821994,0.0008512229610345006,-0.0005829643064862806,-1.6622382050657656,0.39398288667276327
Ehhadh,0.0,0.0005830857503672956,-0.0005830857503672956,-9.190036378311657,0.17482626869581433
Gm17791,0.00145825291591545,0.0020413903395434985,-0.0005831374236280485,-0.4850286679093205,0.7038991049825126
Trmt9b,0.0,0.0005833406976764644,-0.0005833406976764644,-9.190665962185042,0.1748315069204595
Gm11718,0.0,0.0005834175844750127,-0.0005834175844750127,-9.190855777658147,0.17483310482495193
Gm12017,0.0014049598966299757,0.001988390562604931,-0.0005834306659749553,-0.5007710940203597,0.7574722169239032
Rfwd3,0.005447674663341469,0.006031252532267676,-0.0005835778689262071,-0.14679147524272054,0.8794084395382965
Gpat3,0.0,0.0005837146282852181,-0.0005837146282852181,-9.191588874627769,0.17483935705962375
Zfp791,0.0,0.0005837601381438115,-0.0005837601381438115,-9.191701158961253,0.17484032601761376
Zfp128,0.0026199147007868427,0.0032043513962565847,-0.0005844366954697419,-0.29041212421288637,0.7971079021105308
Gm47071,0.0,0.000584558142169862,-0.000584558142169862,-9.193668617982931,0.3632174676491229
Gm8508,0.0,0.000584562645300402,-0.000584562645300402,-9.193679712729379,0.17485789307149127
Gm13879,0.0,0.0005850810639457747,-0.0005850810639457747,-9.194956414941307,0.17499915271869748
Ighmbp2,0.004551493234785041,0.005136767476321503,-0.000585274241536462,-0.17448472532538017,0.827492079086519
Ccdc36,0.0,0.00058545941889596,-0.00058545941889596,-9.195887471629346,0.36321746764912277
Il4ra,0.01201380439344333,0.012599527266584856,-0.0005857228731415264,-0.06867094336014892,0.8746222849369174
Snord104,0.002165458494371391,0.0027516716086152006,-0.0005862131142438096,-0.3454939105939001,0.6436847155042786
Tubb2a-ps2,0.0002888005136695765,0.0008750508750508751,-0.0005862503613812985,-1.5959545020678543,0.401205167941125
Gm16177,0.0,0.0005874705567387822,-0.0005874705567387822,-9.200826423713751,0.17492906810595274
8430422M14Rik,0.0,0.0005883537303868178,-0.0005883537303868178,-9.202989990036826,0.36321746764912277
Clec4a2,0.000370489789449264,0.0009588790559697024,-0.0005883892665204385,-1.369530080569945,0.4508008961564488
Gm17936,0.005449009615007564,0.006038671294590973,-0.0005896616795834086,-0.14821125877238714,0.9156306687931813
Cdc25b,0.001563989141257056,0.0021540700743557096,-0.0005900809330986537,-0.4615821338216326,0.6933275065865603
4930451G09Rik,0.0,0.0005901505901505892,-0.0005901505901505892,-9.2073818802269,0.17500486712260746
Gm42999,0.0,0.0005901505901505899,-0.0005901505901505899,-9.207381880226901,0.17500486712260746
Kif20a,0.0,0.0005901505901505902,-0.0005901505901505902,-9.207381880226901,0.17500486712260746
H2-Q1,0.0,0.0005901505901505902,-0.0005901505901505902,-9.207381880226901,0.17500486712260746
Gm45344,0.0,0.0005901505901505902,-0.0005901505901505902,-9.207381880226901,0.17500486712260746
Aldoart2,0.0005458044758544303,0.0011361810801744246,-0.0005903766043199943,-1.056365044270974,0.47338446211390217
Gm26631,0.0,0.000590991758992398,-0.000590991758992398,-9.209433282278354,0.36321746764912294
Cbarp,0.0,0.0005916941135936728,-0.0005916941135936728,-9.211143919068022,0.3632174676491226
Cd163,0.0,0.0005925099782395337,-0.0005925099782395337,-9.213128474798909,0.24868906372547814
Coro1a,0.0019160928220041552,0.0025086617482915695,-0.0005925689262874143,-0.3885727398704307,0.7964811304279559
B230303O12Rik,0.0,0.0005929479388003583,-0.0005929479388003583,-9.214192670083287,0.3632174676491229
Polm,0.0011528224408628967,0.001746481372677013,-0.0005936589318141163,-0.598855849264303,0.6813149330334148
Nfe2,0.0,0.000593702378589671,-0.000593702378589671,-9.216024035747225,0.3632174676491229
4930579G18Rik,0.0018811935244269994,0.002476769473114162,-0.0005955759486871628,-0.3966269966434045,0.7252008721757821
Gm26789,0.0,0.0005963150070304573,-0.0005963150070304573,-9.222348158492922,0.3632174676491229
Matk,2.1275556699602133e-17,0.0005963410038033757,-0.0005963410038033545,-9.222410947106045,0.363217467649138
Olfr912,0.0,0.0005966546726812281,-0.0005966546726812281,-9.223168319826627,0.3632174676491229
Pih1d1,0.026697376655513798,0.027294120382538378,-0.0005967437270245797,-0.03189103574195145,0.9220881967028376
Tacc2,0.02035329945654842,0.020950233324670484,-0.0005969338681220647,-0.041701604333961,0.892380070052609
Gm12663,0.00382584470095045,0.004422934686948776,-0.0005970899859983263,-0.20917473092267305,0.8731648537138708
Det1,0.0018581517843069616,0.002456143497978897,-0.0005979917136719353,-0.4023375548823549,0.6772612353878074
B930059L03Rik,0.0,0.0005983182202986343,-0.0005983182202986343,-9.227178424745816,0.36321746764912277
Gm6028,0.003255434237300884,0.003854342083178809,-0.0005989078458779251,-0.2435657834744443,0.8372808860758056
Gm20498,0.0014288356986479137,0.0020280154199734638,-0.0005991797213255501,-0.5049304517137286,0.6159370557669499
Gm9812,0.0,0.0005992379768175479,-0.0005992379768175479,-9.229390790338835,0.3632174676491229
Naip2,0.0006523512354071264,0.0012530463307223062,-0.0006006950953151797,-0.9406599649136117,0.47178341088333464
Kif21b,0.0009275192343979694,0.0015285345710695014,-0.000601015336671532,-0.7200890143567762,0.6842456669711735
2310040G24Rik,0.0020596222777913217,0.0026611509673304195,-0.0006015286895390977,-0.369512311035555,0.7375554297938675
Gm32220,0.0,0.0006018796581196581,-0.0006018796581196581,-9.235726241716353,
Polr1a,0.005568910274279331,0.006171459970035475,-0.0006025496957561445,-0.1481914877873161,0.8521281073346395
Gpr150,0.0,0.0006037858651345465,-0.0006037858651345465,-9.240280611511963,0.3632174676491226
C4b,0.001027234839014938,0.0016311815886441577,-0.0006039467496292198,-0.6666317735938339,0.5484253358628242
Dhx35,0.002956783100164334,0.0035608731817031464,-0.0006040900815388124,-0.2681198903305827,0.8300115145496552
Mapk10,0.0,0.0006044723381082173,-0.0006044723381082173,-9.241917239561046,0.3632174676491229
Npb,0.0,0.0006045280368308495,-0.0006045280368308495,-9.242049950124386,0.3632174676491226
Gm42548,0.0,0.0006050580535568786,-0.0006050580535568786,-9.243312184078826,
Gm28661,0.0006647299667493054,0.0012700806818453877,-0.0006053507150960823,-0.9330465929200517,0.5776112399670186
Gm10524,0.0,0.0006057980232113538,-0.0006057980232113538,-9.24507257544566,0.3632174676491229
Gm37084,1.8334613992067004e-18,0.0006058244454742061,-0.0006058244454742042,-9.245135394430921,0.17865466486166443
Celsr2,0.0,0.0006059405892785287,-0.0006059405892785287,-9.245411494150135,0.3632174676491229
Gm42417,0.0,0.0006069945298265067,-0.0006069945298265067,-9.24791453346386,0.3632174676491229
Gm8048,0.0,0.0006069993543029469,-0.0006069993543029469,-9.24792598129814,0.3632174676491229
Rfc5,0.0032395748016025585,0.0038469274548442963,-0.0006073526532417379,-0.24783186425780587,0.7605286503234375
1810019D21Rik,0.0,0.0006075656245146865,-0.0006075656245146865,-9.249269033744174,0.3632174676491226
H1fx,0.0,0.0006080270199090315,-0.0006080270199090315,-9.25036242549916,0.36321746764912277
Rftn2,0.0033690493977226567,0.003978787591121806,-0.0006097381933991494,-0.23992169504053926,0.7863560527860866
Gm7572,0.0,0.00061050061050061,-0.00061050061050061,-9.256210128863875,0.36321746764912277
Syp,0.0,0.0006105006105006105,-0.0006105006105006105,-9.256210128863877,0.3632174676491229
Rd3,0.0,0.0006105006105006105,-0.0006105006105006105,-9.256210128863877,0.3632174676491229
Gm13610,0.0,0.0006105006105006105,-0.0006105006105006105,-9.256210128863877,0.3632174676491229
Gm42372,0.0,0.0006105006105006105,-0.0006105006105006105,-9.256210128863877,0.3632174676491229
A430090L17Rik,0.0,0.0006105006105006105,-0.0006105006105006105,-9.256210128863877,0.3632174676491229
Gm22396,0.0,0.0006105006105006105,-0.0006105006105006105,-9.256210128863877,0.3632174676491229
1700105P06Rik,0.0,0.0006105006105006105,-0.0006105006105006105,-9.256210128863877,0.3632174676491229
Gm29650,0.00029374250765807063,0.0009050215234695539,-0.0006112790158114834,-1.6200901829524614,0.5442431885490907
Ss18l1,0.0008998831444016629,0.001512143714161156,-0.0006122605697594932,-0.7481371291676293,0.5581391731404901
Bbs1,0.0002935566619047816,0.000905924116296559,-0.0006123674543917774,-1.6224366609463658,0.5438899502391104
Gm26733,0.0013902072537474955,0.0020028577061182956,-0.0006126504523708001,-0.5264427064530111,0.666132729947837
Hacd4,0.005270138101317287,0.0058835206296392745,-0.0006133825283219877,-0.15881040338036911,0.8555223813450002
Gm45871,0.007047403455386461,0.007661562000839277,-0.0006141585454528158,-0.12053033480755689,0.8037425066722114
Gm48974,0.0022776682887273945,0.0028924395960891447,-0.0006147713073617503,-0.34459460321874996,0.8103357020422957
Helb,0.004140505749433501,0.004757710459043977,-0.000617204709610476,-0.20041528576657794,0.8247014977728987
Cd28,0.00023247498219630715,0.0008499312242641889,-0.0006174562420678817,-1.8657745646044441,0.35593874607115406
Atxn3,0.017630091783525755,0.0182482215102452,-0.0006181297267194436,-0.04971310714868635,0.9287571941123999
9130604C24Rik,0.0008902077151335312,0.001508796823337772,-0.0006185891082042408,-0.760520788812032,0.7332532756669601
Gm36259,0.0002967359050445101,0.0009157509157509159,-0.0006190150107064057,-1.62249659020372,0.5438862697830279
Gas8,0.006148571708035061,0.006768181872096875,-0.0006196101640618132,-0.13849554296581482,0.8727320791375341
Pigq,0.010350698677265473,0.010970384398645136,-0.0006196857213796626,-0.08387805202668061,0.890437207622786
Pomt1,0.0023804391398284746,0.00300180201892904,-0.0006213628791005652,-0.3344756785133047,0.7510883002091486
Tnni3,0.0010704775051323231,0.0016919564940287544,-0.0006214789888964313,-0.6599433369823734,0.6495760152747592
Lbh,0.0029840765209532827,0.003605771270557595,-0.0006216947496043121,-0.27294002036889603,0.7165984552536108
Cd53,0.0019460831805044928,0.0025698156960927195,-0.0006237325155882267,-0.40091166774589865,0.7990034736280138
Pcyox1,0.017963520497758696,0.018587785676932766,-0.0006242651791740703,-0.04928210047679192,0.9356951410054972
Mpeg1,0.0021285374028323055,0.0027541661700860275,-0.000625628767253722,-0.37159926414688543,0.8540541077274302
Fkbp14,0.0042678258015498155,0.004893813609516494,-0.0006259878079666785,-0.19741463266282083,0.7742195438171293
Gm14443,0.0,0.0006266810873293787,-0.0006266810873293787,-9.29388792947925,
Rbak,0.004164900466494319,0.004792100156022478,-0.0006271996895281587,-0.20233071635431885,0.8066552597335059
Nos1ap,0.0008025910469502157,0.0014303436329808827,-0.000627752586030667,-0.8328366760691812,0.4747265643487153
Sarnp,0.046142165256590165,0.04677206554478495,-0.0006299002881947832,-0.019561016112326718,0.9632541595896947
Sybu,0.0011363636363636363,0.0017666133549319035,-0.0006302497185682672,-0.6361091518207003,0.7427731763490637
Fam81a,0.0011649829988186187,0.00179531419038193,-0.0006303311915633113,-0.6234929588075991,0.7127089615168863
Hdac1,0.0856018743787728,0.08623337570712675,-0.0006315013283539478,-0.010603846788714125,0.9793842173277815
Atg9a,0.0018252178657974499,0.002457756448647022,-0.0006325385828495722,-0.42906994877154214,0.6232188368418683
P4htm,0.003079012971439193,0.0037116613087776087,-0.0006326483373384159,-0.2695172830781945,0.8191675143098317
Esr1,0.00011280719201945519,0.0007471937308400111,-0.0006343865388205559,-2.7168201462030823,0.32845830217150224
Gm4335,0.00021804463543054006,0.0008529230064791075,-0.0006348783710485675,-1.962881113470109,0.34291056855042573
Pdcl3,0.046813863465754446,0.047452162677307785,-0.0006382992115533392,-0.019537593360604844,0.9581673068295692
Pisd-ps1,0.010361342441596002,0.01100054468163398,-0.0006392022400379775,-0.0863559349972471,0.8578150852916516
2810405F17Rik,0.0019689182441224367,0.002608371165774651,-0.0006394529216522142,-0.4055664166186405,0.6309725058139015
BC048403,0.0002554057776097855,0.0008953617769251603,-0.0006399559993153748,-1.8056523594147562,0.5184042609308289
Myo1f,1.1277040577840368e-05,0.0006524289723458431,-0.0006411519317680028,-5.733995682548767,0.3690453204121114
Mkl2,0.06283987513355055,0.06348179273486272,-0.0006419176013121725,-0.014662324598165704,0.9772667218197405
Mpst,0.004603644975923865,0.005245625475693075,-0.0006419804997692099,-0.18829988158199684,0.5419339674250407
Zdhhc21,0.010095227503784953,0.010737675101191496,-0.0006424475974065435,-0.0889996849865956,0.8520224541962751
Abcc6,0.0023557934648466526,0.0029987309280293094,-0.0006429374631826568,-0.3480077636096629,0.8611903315878556
Gm45509,0.0,0.0006446653332168585,-0.0006446653332168585,-9.334642758382751,0.3632174676491229
9130017K11Rik,0.0011811267715968888,0.0018258911857413267,-0.0006447644141444379,-0.6280059471387288,0.7741755570687109
Habp4,0.009928435595398641,0.010576991668839868,-0.0006485560734412268,-0.0912821240734868,0.8170601955071657
Gm43858,0.000537330669441727,0.0011866802884428805,-0.0006493496190011535,-1.141582004303178,0.633645575198571
Gm6919,0.0,0.0006495865479968866,-0.0006495865479968866,-9.345597182244735,0.3632174676491229
Tmem144,0.0,0.000651278959207917,-0.000651278959207917,-9.349345281524542,0.18359802061001332
Il20rb,0.0008732451120570474,0.0015262515262515263,-0.0006530064141944789,-0.8048279522826646,0.7202907793930181
1600010M07Rik,0.00013686970473815165,0.000790133760405936,-0.0006532640556677844,-2.5206161617652243,0.2757127148546707
Depdc7,0.0005006980889581156,0.001154896872021269,-0.0006541987830631535,-1.2041213399642445,0.45352090096068803
Zfp879,0.0,0.0006551897435897436,-0.0006551897435897436,-9.357969234121986,
Lilr4b,0.0004950104144388651,0.0011505427457452512,-0.0006555323313063861,-1.2151256481023598,0.3944801741575975
Smpdl3b,0.0002824567206116727,0.0009383133331555267,-0.000655856612543854,-1.7284780126758645,0.41174760292302603
Cd300a,2.8498346901241865e-14,0.0006570675517381458,-0.0006570675517096475,-9.362091835288624,0.18173107967036012
Prr12,0.007218191128109563,0.007875774376258242,-0.0006575832481486785,-0.12576775161991685,0.7934183473264235
Gm11737,0.0010697047979854666,0.0017278894677509834,-0.0006581846697655167,-0.6912848646448881,0.63803405117192
Gm3362,0.0015073205812277286,0.0021657362816005824,-0.0006584157003728538,-0.5225804761707646,0.6745349792750084
Ctdspl,0.0015335200876688577,0.002192343334930791,-0.0006588232472619332,-0.5153441303529962,0.5614269959797565
Slc1a5,0.0015156780888851095,0.002174973506519287,-0.0006592954176341777,-0.5207460815403303,0.7113809133471409
Gm43200,0.0002530278426490406,0.0009139370320535084,-0.0006609091894044677,-1.848685825577336,0.21027009768934102
Gm43010,0.0,0.0006624893503489028,-0.0006624893503489028,-9.373929498893736,0.23147041658724413
Ifitm10,0.005877929687449655,0.006541472989134902,-0.000663543301685247,-0.15428253982923226,0.8874441205769875
